dateday,year,month,time,holiday,weekday,workingday,weather_condition_hourly,apparent_temperature_hourly,total_rentals_hourly,weather_condition_daily,apparent_temperature_daily,total_rentals_daily,peak_category,time_category,weekday_time_category,temperature_category
2011-12-17,2011,Des,02:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,11.1807,58,Misty/Cloudy,10.224211,2739,Off-Peak,Night,Saturday Night,Moderate
2011-12-17,2011,Des,03:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,10.5616,26,Misty/Cloudy,10.224211,2739,Off-Peak,Night,Saturday Night,Moderate
2011-12-17,2011,Des,04:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,9.9384,9,Misty/Cloudy,10.224211,2739,Off-Peak,Night,Saturday Night,Cold
2011-12-17,2011,Des,05:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,10.5616,9,Misty/Cloudy,10.224211,2739,Off-Peak,Morning,Saturday Morning,Moderate
2011-12-17,2011,Des,06:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,9.9384,17,Misty/Cloudy,10.224211,2739,Off-Peak,Morning,Saturday Morning,Cold
2011-12-17,2011,Des,07:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,10.5616,20,Misty/Cloudy,10.224211,2739,Peak,Morning,Saturday Morning,Moderate
2011-12-17,2011,Des,08:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,10.5616,59,Misty/Cloudy,10.224211,2739,Peak,Morning,Saturday Morning,Moderate
2011-12-17,2011,Des,09:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,9.9384,100,Misty/Cloudy,10.224211,2739,Peak,Morning,Saturday Morning,Cold
2011-12-17,2011,Des,10:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,9.9384,181,Misty/Cloudy,10.224211,2739,Off-Peak,Morning,Saturday Morning,Cold
2011-12-17,2011,Des,11:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,10.5616,209,Misty/Cloudy,10.224211,2739,Off-Peak,Morning,Saturday Morning,Moderate
2011-12-17,2011,Des,12:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,10.5616,244,Misty/Cloudy,10.224211,2739,Off-Peak,Afternoon,Saturday Afternoon,Moderate
2011-12-17,2011,Des,13:00,No Holiday,Saturday,Non-Working Day,Misty/Cloudy,11.1807,236,Misty/Cloudy,10.224211,2739,Off-Peak,Afternoon,Saturday Afternoon,Moderate
2011-12-17,2011,Des,14:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,10.5616,237,Misty/Cloudy,10.224211,2739,Off-Peak,Afternoon,Saturday Afternoon,Moderate
2011-12-17,2011,Des,15:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,10.5616,228,Misty/Cloudy,10.224211,2739,Off-Peak,Afternoon,Saturday Afternoon,Moderate
2011-12-17,2011,Des,16:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,11.1807,222,Misty/Cloudy,10.224211,2739,Off-Peak,Afternoon,Saturday Afternoon,Moderate
2011-12-17,2011,Des,17:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,10.5616,165,Misty/Cloudy,10.224211,2739,Peak,Evening,Saturday Evening,Moderate
2011-12-17,2011,Des,18:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,9.3193,157,Misty/Cloudy,10.224211,2739,Peak,Evening,Saturday Evening,Cold
2011-12-17,2011,Des,19:00,No Holiday,Saturday,Non-Working Day,Light Rain/Snow,8.696100000000001,106,Misty/Cloudy,10.224211,2739,Peak,Evening,Saturday Evening,Cold
2011-12-17,2011,Des,20:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,106,Misty/Cloudy,10.224211,2739,Off-Peak,Evening,Saturday Evening,Cold
2011-12-17,2011,Des,21:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,96,Misty/Cloudy,10.224211,2739,Off-Peak,Night,Saturday Night,Cold
2011-12-17,2011,Des,22:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,80,Misty/Cloudy,10.224211,2739,Off-Peak,Night,Saturday Night,Cold
2011-12-17,2011,Des,23:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,9.3193,69,Misty/Cloudy,10.224211,2739,Off-Peak,Night,Saturday Night,Cold
2011-12-18,2011,Des,00:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,71,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Cold
2011-12-18,2011,Des,01:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,9.3193,46,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Cold
2011-12-18,2011,Des,02:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,9.9384,41,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Cold
2011-12-18,2011,Des,03:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,18,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Cold
2011-12-18,2011,Des,04:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,1,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Cold
2011-12-18,2011,Des,05:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,9.3193,5,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Morning,Sunday Morning,Cold
2011-12-18,2011,Des,06:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,3,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Morning,Sunday Morning,Cold
2011-12-18,2011,Des,07:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,8.696100000000001,12,Clear/Partly Cloudy,10.068738999999999,2431,Peak,Morning,Sunday Morning,Cold
2011-12-18,2011,Des,08:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,10.5616,32,Clear/Partly Cloudy,10.068738999999999,2431,Peak,Morning,Sunday Morning,Moderate
2011-12-18,2011,Des,09:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,9.3193,81,Clear/Partly Cloudy,10.068738999999999,2431,Peak,Morning,Sunday Morning,Cold
2011-12-18,2011,Des,10:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,9.3193,129,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Morning,Sunday Morning,Cold
2011-12-18,2011,Des,11:00,No Holiday,Sunday,Non-Working Day,Misty/Cloudy,9.3193,188,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Morning,Sunday Morning,Cold
2011-12-18,2011,Des,12:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,10.5616,228,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Afternoon,Sunday Afternoon,Moderate
2011-12-18,2011,Des,13:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,11.1807,228,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Afternoon,Sunday Afternoon,Moderate
2011-12-18,2011,Des,14:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,11.803899999999999,219,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Afternoon,Sunday Afternoon,Moderate
2011-12-18,2011,Des,15:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,12.423,207,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Afternoon,Sunday Afternoon,Moderate
2011-12-18,2011,Des,16:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,11.1807,234,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Afternoon,Sunday Afternoon,Moderate
2011-12-18,2011,Des,17:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,11.1807,136,Clear/Partly Cloudy,10.068738999999999,2431,Peak,Evening,Sunday Evening,Moderate
2011-12-18,2011,Des,18:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,11.1807,138,Clear/Partly Cloudy,10.068738999999999,2431,Peak,Evening,Sunday Evening,Moderate
2011-12-18,2011,Des,19:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,11.1807,135,Clear/Partly Cloudy,10.068738999999999,2431,Peak,Evening,Sunday Evening,Moderate
2011-12-18,2011,Des,20:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,10.5616,104,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Evening,Sunday Evening,Moderate
2011-12-18,2011,Des,21:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,11.1807,89,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Moderate
2011-12-18,2011,Des,22:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,9.3193,49,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Cold
2011-12-18,2011,Des,23:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,9.3193,37,Clear/Partly Cloudy,10.068738999999999,2431,Off-Peak,Night,Sunday Night,Cold
2011-12-19,2011,Des,00:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,9.3193,17,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Cold
2011-12-19,2011,Des,01:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.696100000000001,11,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Cold
2011-12-19,2011,Des,02:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.696100000000001,3,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Cold
2011-12-19,2011,Des,03:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.077,3,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Cold
2011-12-19,2011,Des,04:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,7.453799999999999,4,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Cold
2011-12-19,2011,Des,05:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,6.8347,21,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Morning,Monday Morning,Cold
2011-12-19,2011,Des,06:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,7.453799999999999,68,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Morning,Monday Morning,Cold
2011-12-19,2011,Des,07:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.696100000000001,191,Clear/Partly Cloudy,11.518253,3403,Peak,Morning,Monday Morning,Cold
2011-12-19,2011,Des,08:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.077,397,Clear/Partly Cloudy,11.518253,3403,Peak,Morning,Monday Morning,Cold
2011-12-19,2011,Des,09:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,8.696100000000001,183,Clear/Partly Cloudy,11.518253,3403,Peak,Morning,Monday Morning,Cold
2011-12-19,2011,Des,10:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,9.3193,108,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Morning,Monday Morning,Cold
2011-12-19,2011,Des,11:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,9.9384,127,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Morning,Monday Morning,Cold
2011-12-19,2011,Des,12:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,11.1807,141,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Afternoon,Monday Afternoon,Moderate
2011-12-19,2011,Des,13:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,12.423,142,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Afternoon,Monday Afternoon,Moderate
2011-12-19,2011,Des,14:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,14.288499999999999,137,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Afternoon,Monday Afternoon,Moderate
2011-12-19,2011,Des,15:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,16.1499,159,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Afternoon,Monday Afternoon,Moderate
2011-12-19,2011,Des,16:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,16.7731,208,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Afternoon,Monday Afternoon,Moderate
2011-12-19,2011,Des,17:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,16.1499,378,Clear/Partly Cloudy,11.518253,3403,Peak,Evening,Monday Evening,Moderate
2011-12-19,2011,Des,18:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,14.288499999999999,354,Clear/Partly Cloudy,11.518253,3403,Peak,Evening,Monday Evening,Moderate
2011-12-19,2011,Des,19:00,No Holiday,Monday,Working Day,Misty/Cloudy,14.288499999999999,251,Clear/Partly Cloudy,11.518253,3403,Peak,Evening,Monday Evening,Moderate
2011-12-19,2011,Des,20:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,16.7731,206,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Evening,Monday Evening,Moderate
2011-12-19,2011,Des,21:00,No Holiday,Monday,Working Day,Misty/Cloudy,14.288499999999999,127,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Moderate
2011-12-19,2011,Des,22:00,No Holiday,Monday,Working Day,Misty/Cloudy,14.288499999999999,107,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Moderate
2011-12-19,2011,Des,23:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,14.288499999999999,60,Clear/Partly Cloudy,11.518253,3403,Off-Peak,Night,Monday Night,Moderate
2011-12-20,2011,Des,00:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,14.907599999999999,21,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-20,2011,Des,01:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,15.530800000000001,6,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-20,2011,Des,02:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,14.907599999999999,11,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-20,2011,Des,03:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,14.907599999999999,2,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-20,2011,Des,04:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,14.907599999999999,4,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-20,2011,Des,05:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,15.530800000000001,15,Misty/Cloudy,16.254614,3750,Off-Peak,Morning,Tuesday Morning,Moderate
2011-12-20,2011,Des,06:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,15.530800000000001,72,Misty/Cloudy,16.254614,3750,Off-Peak,Morning,Tuesday Morning,Moderate
2011-12-20,2011,Des,07:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,15.530800000000001,268,Misty/Cloudy,16.254614,3750,Peak,Morning,Tuesday Morning,Moderate
2011-12-20,2011,Des,08:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,17.392200000000003,432,Misty/Cloudy,16.254614,3750,Peak,Morning,Tuesday Morning,Moderate
2011-12-20,2011,Des,09:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,15.530800000000001,259,Misty/Cloudy,16.254614,3750,Peak,Morning,Tuesday Morning,Moderate
2011-12-20,2011,Des,10:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,17.392200000000003,129,Misty/Cloudy,16.254614,3750,Off-Peak,Morning,Tuesday Morning,Moderate
2011-12-20,2011,Des,11:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,16.7731,129,Misty/Cloudy,16.254614,3750,Off-Peak,Morning,Tuesday Morning,Moderate
2011-12-20,2011,Des,12:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,18.0154,175,Misty/Cloudy,16.254614,3750,Off-Peak,Afternoon,Tuesday Afternoon,Moderate
2011-12-20,2011,Des,13:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,18.0154,181,Misty/Cloudy,16.254614,3750,Off-Peak,Afternoon,Tuesday Afternoon,Moderate
2011-12-20,2011,Des,14:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,18.0154,138,Misty/Cloudy,16.254614,3750,Off-Peak,Afternoon,Tuesday Afternoon,Moderate
2011-12-20,2011,Des,15:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,18.0154,154,Misty/Cloudy,16.254614,3750,Off-Peak,Afternoon,Tuesday Afternoon,Moderate
2011-12-20,2011,Des,16:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,18.0154,238,Misty/Cloudy,16.254614,3750,Off-Peak,Afternoon,Tuesday Afternoon,Moderate
2011-12-20,2011,Des,17:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,16.7731,431,Misty/Cloudy,16.254614,3750,Peak,Evening,Tuesday Evening,Moderate
2011-12-20,2011,Des,18:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,16.1499,411,Misty/Cloudy,16.254614,3750,Peak,Evening,Tuesday Evening,Moderate
2011-12-20,2011,Des,19:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,16.1499,224,Misty/Cloudy,16.254614,3750,Peak,Evening,Tuesday Evening,Moderate
2011-12-20,2011,Des,20:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,15.530800000000001,147,Misty/Cloudy,16.254614,3750,Off-Peak,Evening,Tuesday Evening,Moderate
2011-12-20,2011,Des,21:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,14.907599999999999,143,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-20,2011,Des,22:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,15.530800000000001,107,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-20,2011,Des,23:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,16.1499,53,Misty/Cloudy,16.254614,3750,Off-Peak,Night,Tuesday Night,Moderate
2011-12-21,2011,Des,00:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,13.6653,25,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-21,2011,Des,01:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,14.907599999999999,11,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-21,2011,Des,02:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,15.530800000000001,4,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-21,2011,Des,03:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,15.530800000000001,2,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-21,2011,Des,04:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,15.530800000000001,2,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-21,2011,Des,05:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,16.1499,28,Misty/Cloudy,17.548697,2660,Off-Peak,Morning,Wednesday Morning,Moderate
2011-12-21,2011,Des,06:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,15.530800000000001,76,Misty/Cloudy,17.548697,2660,Off-Peak,Morning,Wednesday Morning,Moderate
2011-12-21,2011,Des,07:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,14.907599999999999,229,Misty/Cloudy,17.548697,2660,Peak,Morning,Wednesday Morning,Moderate
2011-12-21,2011,Des,08:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,15.530800000000001,405,Misty/Cloudy,17.548697,2660,Peak,Morning,Wednesday Morning,Moderate
2011-12-21,2011,Des,09:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,16.7731,234,Misty/Cloudy,17.548697,2660,Peak,Morning,Wednesday Morning,Moderate
2011-12-21,2011,Des,10:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,19.2577,89,Misty/Cloudy,17.548697,2660,Off-Peak,Morning,Wednesday Morning,Moderate
2011-12-21,2011,Des,11:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,19.2577,56,Misty/Cloudy,17.548697,2660,Off-Peak,Morning,Wednesday Morning,Moderate
2011-12-21,2011,Des,12:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,18.6345,61,Misty/Cloudy,17.548697,2660,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-12-21,2011,Des,13:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,18.0154,58,Misty/Cloudy,17.548697,2660,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-12-21,2011,Des,14:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,19.2577,51,Misty/Cloudy,17.548697,2660,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-12-21,2011,Des,15:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,19.2577,61,Misty/Cloudy,17.548697,2660,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-12-21,2011,Des,16:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,18.0154,101,Misty/Cloudy,17.548697,2660,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-12-21,2011,Des,17:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,18.0154,229,Misty/Cloudy,17.548697,2660,Peak,Evening,Wednesday Evening,Moderate
2011-12-21,2011,Des,18:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,18.0154,280,Misty/Cloudy,17.548697,2660,Peak,Evening,Wednesday Evening,Moderate
2011-12-21,2011,Des,19:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,19.8768,209,Misty/Cloudy,17.548697,2660,Peak,Evening,Wednesday Evening,Moderate
2011-12-21,2011,Des,20:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,19.8768,167,Misty/Cloudy,17.548697,2660,Off-Peak,Evening,Wednesday Evening,Moderate
2011-12-21,2011,Des,21:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,19.8768,123,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-21,2011,Des,22:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,19.8768,105,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-21,2011,Des,23:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,19.8768,54,Misty/Cloudy,17.548697,2660,Off-Peak,Night,Wednesday Night,Moderate
2011-12-22,2011,Des,00:00,No Holiday,Thursday,Working Day,Misty/Cloudy,19.8768,27,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-22,2011,Des,01:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,18.0154,15,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-22,2011,Des,02:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,19.2577,11,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-22,2011,Des,03:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,18.0154,6,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-22,2011,Des,04:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,16.1499,3,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-22,2011,Des,05:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,16.1499,16,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Morning,Thursday Morning,Moderate
2011-12-22,2011,Des,06:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,15.530800000000001,64,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Morning,Thursday Morning,Moderate
2011-12-22,2011,Des,07:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,14.907599999999999,186,Misty/Cloudy,17.470961000000003,3068,Peak,Morning,Thursday Morning,Moderate
2011-12-22,2011,Des,08:00,No Holiday,Thursday,Working Day,Misty/Cloudy,15.530800000000001,343,Misty/Cloudy,17.470961000000003,3068,Peak,Morning,Thursday Morning,Moderate
2011-12-22,2011,Des,09:00,No Holiday,Thursday,Working Day,Misty/Cloudy,16.1499,228,Misty/Cloudy,17.470961000000003,3068,Peak,Morning,Thursday Morning,Moderate
2011-12-22,2011,Des,10:00,No Holiday,Thursday,Working Day,Misty/Cloudy,16.7731,141,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Morning,Thursday Morning,Moderate
2011-12-22,2011,Des,11:00,No Holiday,Thursday,Working Day,Misty/Cloudy,18.0154,145,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Morning,Thursday Morning,Moderate
2011-12-22,2011,Des,12:00,No Holiday,Thursday,Working Day,Misty/Cloudy,19.2577,202,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-12-22,2011,Des,13:00,No Holiday,Thursday,Working Day,Misty/Cloudy,18.6345,188,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-12-22,2011,Des,14:00,No Holiday,Thursday,Working Day,Misty/Cloudy,18.6345,159,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-12-22,2011,Des,15:00,No Holiday,Thursday,Working Day,Misty/Cloudy,19.2577,214,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-12-22,2011,Des,16:00,No Holiday,Thursday,Working Day,Misty/Cloudy,18.6345,256,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-12-22,2011,Des,17:00,No Holiday,Thursday,Working Day,Misty/Cloudy,18.0154,356,Misty/Cloudy,17.470961000000003,3068,Peak,Evening,Thursday Evening,Moderate
2011-12-22,2011,Des,18:00,No Holiday,Thursday,Working Day,Misty/Cloudy,18.0154,288,Misty/Cloudy,17.470961000000003,3068,Peak,Evening,Thursday Evening,Moderate
2011-12-22,2011,Des,19:00,No Holiday,Thursday,Working Day,Misty/Cloudy,18.0154,142,Misty/Cloudy,17.470961000000003,3068,Peak,Evening,Thursday Evening,Moderate
2011-12-22,2011,Des,20:00,No Holiday,Thursday,Working Day,Light Rain/Snow,17.392200000000003,33,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Evening,Thursday Evening,Moderate
2011-12-22,2011,Des,21:00,No Holiday,Thursday,Working Day,Light Rain/Snow,17.392200000000003,17,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-22,2011,Des,22:00,No Holiday,Thursday,Working Day,Light Rain/Snow,14.907599999999999,17,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-22,2011,Des,23:00,No Holiday,Thursday,Working Day,Light Rain/Snow,16.7731,11,Misty/Cloudy,17.470961000000003,3068,Off-Peak,Night,Thursday Night,Moderate
2011-12-23,2011,Des,00:00,No Holiday,Friday,Working Day,Light Rain/Snow,16.7731,9,Clear/Partly Cloudy,15.478033,2209,Off-Peak,Night,Friday Night,Moderate
